wall_time_unix,wall_time_local,gnss_time_gpst,gnss_lat_deg,gnss_lon_deg,gnss_h_m,tca_time,tca_lat_deg,tca_lon_deg,tca_h_m
1787575488.679,2026-08-24 17:44:48,2021-06-19 10:07:34.200,37.3527232000,-121.9157728700,20.0380,554854.695000,37.3527210000,-121.9157728000,19.9720
1787575488.780,2026-08-24 17:44:48,2021-06-19 10:07:34.300,37.3527228800,-121.9157728200,20.0390,554854.795000,37.3527210000,-121.9157728000,19.9750
1787575488.880,2026-08-24 17:44:48,2021-06-19 10:07:34.400,37.3527229700,-121.9157727200,20.0230,554854.895000,37.3527211000,-121.9157728000,19.9680
1787575488.980,2026-08-24 17:44:48,2021-06-19 10:07:34.500,37.3527231200,-121.9157729200,20.1300,554854.995000,37.3527211000,-121.9157727000,19.9630
1787575489.081,2026-08-24 17:44:49,2021-06-19 10:07:34.600,37.3527232200,-121.9157729200,20.2700,554855.095000,37.3527211000,-121.9157728000,19.9630
1787575489.181,2026-08-24 17:44:49,2021-06-19 10:07:34.700,37.3527229600,-121.9157728700,20.1610,554855.195000,37.3527211000,-121.9157728000,19.9600
1787575489.282,2026-08-24 17:44:49,2021-06-19 10:07:34.800,37.3527228100,-121.9157728000,20.0990,554855.295000,37.3527211000,-121.9157728000,19.9580
1787575489.383,2026-08-24 17:44:49,2021-06-19 10:07:34.900,37.3527227400,-121.9157727400,20.1090,554855.395000,37.3527211000,-121.9157728000,19.9610
1787575489.483,2026-08-24 17:44:49,2021-06-19 10:07:35.000,37.3527230600,-121.9157730500,20.1050,554855.500000,37.3527211000,-121.9157728000,19.9650
1787575489.584,2026-08-24 17:44:49,2021-06-19 10:07:35.100,37.3527231000,-121.9157727500,20.0400,554855.600000,37.3527211000,-121.9157728000,19.9670
1787575489.684,2026-08-24 17:44:49,2021-06-19 10:07:35.200,37.3527229500,-121.9157728300,19.8950,554855.695000,37.3527211000,-121.9157728000,19.9670
1787575489.785,2026-08-24 17:44:49,2021-06-19 10:07:35.300,37.3527225500,-121.9157728400,19.9120,554855.795000,37.3527211000,-121.9157728000,19.9680
1787575489.885,2026-08-24 17:44:49,2021-06-19 10:07:35.400,37.3527229400,-121.9157728600,19.9630,554855.900000,37.3527212000,-121.9157729000,19.9670
1787575489.986,2026-08-24 17:44:49,2021-06-19 10:07:35.500,37.3527229400,-121.9157727300,20.0750,554856.000000,37.3527212000,-121.9157729000,19.9710
1787575490.086,2026-08-24 17:44:50,2021-06-19 10:07:35.600,37.3527227200,-121.9157726900,20.0410,554856.100000,37.3527212000,-121.9157729000,19.9720
1787575490.187,2026-08-24 17:44:50,2021-06-19 10:07:35.700,37.3527225400,-121.9157727600,20.0120,554856.200000,37.3527212000,-121.9157729000,19.9710
1787575490.287,2026-08-24 17:44:50,2021-06-19 10:07:35.800,37.3527222900,-121.9157725800,20.0480,554856.300000,37.3527212000,-121.9157728000,19.9700
1787575490.388,2026-08-24 17:44:50,2021-06-19 10:07:35.900,37.3527223000,-121.9157724300,20.1890,554856.400000,37.3527212000,-121.9157728000,19.9730
1787575490.488,2026-08-24 17:44:50,2021-06-19 10:07:36.000,37.3527222500,-121.9157724800,20.2300,554856.505000,37.3527212000,-121.9157728000,19.9710
1787575490.589,2026-08-24 17:44:50,2021-06-19 10:07:36.100,37.3527220800,-121.9157722700,20.1470,554856.606000,37.3527213000,-121.9157727000,19.9760
1787575490.690,2026-08-24 17:44:50,2021-06-19 10:07:36.200,37.3527222200,-121.9157724100,20.0510,554856.701000,37.3527213000,-121.9157727000,19.9760
1787575490.791,2026-08-24 17:44:50,2021-06-19 10:07:36.300,37.3527219700,-121.9157724600,20.0930,554856.806000,37.3527213000,-121.9157727000,19.9780
1787575490.892,2026-08-24 17:44:50,2021-06-19 10:07:36.400,37.3527223000,-121.9157723400,20.1530,554856.906000,37.3527212000,-121.9157728000,19.9780
1787575490.992,2026-08-24 17:44:50,2021-06-19 10:07:36.500,37.3527224100,-121.9157723800,20.0580,554857.006000,37.3527212000,-121.9157728000,19.9760
1787575491.093,2026-08-24 17:44:51,2021-06-19 10:07:36.600,37.3527223200,-121.9157723800,20.0020,554857.106000,37.3527213000,-121.9157728000,19.9710
1787575491.194,2026-08-24 17:44:51,2021-06-19 10:07:36.700,37.3527221000,-121.9157725400,19.9240,554857.206000,37.3527212000,-121.9157728000,19.9710
1787575491.294,2026-08-24 17:44:51,2021-06-19 10:07:36.800,37.3527222100,-121.9157725200,19.9400,554857.311000,37.3527213000,-121.9157728000,19.9700
1787575491.395,2026-08-24 17:44:51,2021-06-19 10:07:36.900,37.3527221100,-121.9157722900,20.0100,554857.411000,37.3527212000,-121.9157728000,19.9750
1787575491.496,2026-08-24 17:44:51,2021-06-19 10:07:37.000,37.3527220700,-121.9157727000,19.9010,554857.511000,37.3527212000,-121.9157728000,19.9720
1787575491.596,2026-08-24 17:44:51,2021-06-19 10:07:37.100,37.3527221300,-121.9157724900,19.8630,554857.611000,37.3527213000,-121.9157727000,19.9720
1787575491.697,2026-08-24 17:44:51,2021-06-19 10:07:37.200,37.3527220600,-121.9157725700,19.8390,554857.711000,37.3527213000,-121.9157727000,19.9730
1787575491.797,2026-08-24 17:44:51,2021-06-19 10:07:37.300,37.3527217200,-121.9157726400,19.9600,554857.811000,37.3527213000,-121.9157727000,19.9720
1787575491.898,2026-08-24 17:44:51,2021-06-19 10:07:37.400,37.3527215500,-121.9157723900,20.1090,554857.911000,37.3527213000,-121.9157727000,19.9760
1787575491.998,2026-08-24 17:44:51,2021-06-19 10:07:37.500,37.3527214700,-121.9157725600,19.9280,554858.011000,37.3527213000,-121.9157727000,19.9780
1787575492.099,2026-08-24 17:44:52,2021-06-19 10:07:37.600,37.3527216200,-121.9157726500,19.8800,554858.111000,37.3527213000,-121.9157728000,19.9730
1787575492.200,2026-08-24 17:44:52,2021-06-19 10:07:37.700,37.3527217300,-121.9157728800,19.9400,554858.216000,37.3527213000,-121.9157728000,19.9720
1787575492.300,2026-08-24 17:44:52,2021-06-19 10:07:37.800,37.3527216900,-121.9157725800,19.9700,554858.316000,37.3527213000,-121.9157727000,19.9690
1787575492.400,2026-08-24 17:44:52,2021-06-19 10:07:37.900,37.3527218500,-121.9157722600,20.0480,554858.416000,37.3527213000,-121.9157727000,19.9630
1787575492.501,2026-08-24 17:44:52,2021-06-19 10:07:38.000,37.3527216400,-121.9157726600,19.9180,554858.516000,37.3527214000,-121.9157727000,19.9650
1787575492.602,2026-08-24 17:44:52,2021-06-19 10:07:38.100,37.3527217300,-121.9157727000,19.9250,554858.616000,37.3527214000,-121.9157726000,19.9610
1787575492.703,2026-08-24 17:44:52,2021-06-19 10:07:38.200,37.3527218500,-121.9157727000,19.9400,554858.721000,37.3527214000,-121.9157727000,19.9570
1787575492.804,2026-08-24 17:44:52,2021-06-19 10:07:38.300,37.3527214800,-121.9157725000,20.0330,554858.821000,37.3527214000,-121.9157727000,19.9560
1787575492.904,2026-08-24 17:44:52,2021-06-19 10:07:38.400,37.3527212500,-121.9157723700,20.0720,554858.921000,37.3527213000,-121.9157727000,19.9540
1787575493.005,2026-08-24 17:44:53,2021-06-19 10:07:38.500,37.3527214200,-121.9157723700,19.9980,554859.016000,37.3527213000,-121.9157727000,19.9530
1787575493.106,2026-08-24 17:44:53,2021-06-19 10:07:38.600,37.3527218000,-121.9157723700,20.0900,554859.121000,37.3527213000,-121.9157727000,19.9530
1787575493.207,2026-08-24 17:44:53,2021-06-19 10:07:38.700,37.3527215500,-121.9157723200,20.1740,554859.221000,37.3527213000,-121.9157727000,19.9480
1787575493.307,2026-08-24 17:44:53,2021-06-19 10:07:38.800,37.3527215900,-121.9157721700,20.2870,554859.321000,37.3527213000,-121.9157727000,19.9530
1787575493.409,2026-08-24 17:44:53,2021-06-19 10:07:38.900,37.3527215200,-121.9157719100,20.2390,554859.422000,37.3527213000,-121.9157727000,19.9560
1787575493.509,2026-08-24 17:44:53,2021-06-19 10:07:39.000,37.3527220300,-121.9157722900,20.1260,554859.527000,37.3527213000,-121.9157727000,19.9500
1787575493.609,2026-08-24 17:44:53,2021-06-19 10:07:39.100,37.3527219900,-121.9157723300,20.1850,554859.627000,37.3527213000,-121.9157727000,19.9620
1787575493.713,2026-08-24 17:44:53,2021-06-19 10:07:39.300,37.3527217400,-121.9157719400,20.4140,554859.732000,37.3527214000,-121.9157728000,19.9650
1787575493.915,2026-08-24 17:44:53,2021-06-19 10:07:39.400,37.3527214200,-121.9157723000,20.2860,554859.932000,37.3527213000,-121.9157728000,19.9670
1787575494.016,2026-08-24 17:44:54,2021-06-19 10:07:39.500,37.3527216600,-121.9157726100,20.1650,554860.032000,37.3527214000,-121.9157728000,19.9720
1787575494.116,2026-08-24 17:44:54,2021-06-19 10:07:39.600,37.3527217700,-121.9157726200,20.1490,554860.132000,37.3527214000,-121.9157728000,19.9680
1787575494.217,2026-08-24 17:44:54,2021-06-19 10:07:39.700,37.3527215500,-121.9157724900,20.1620,554860.232000,37.3527214000,-121.9157728000,19.9690
1787575494.317,2026-08-24 17:44:54,2021-06-19 10:07:39.800,37.3527212500,-121.9157724800,20.2190,554860.332000,37.3527213000,-121.9157728000,19.9690
1787575494.418,2026-08-24 17:44:54,2021-06-19 10:07:39.900,37.3527215400,-121.9157724900,20.1200,554860.432000,37.3527214000,-121.9157728000,19.9690
1787575494.519,2026-08-24 17:44:54,2021-06-19 10:07:40.000,37.3527214900,-121.9157727600,19.9920,554860.532000,37.3527213000,-121.9157728000,19.9730
1787575494.619,2026-08-24 17:44:54,2021-06-19 10:07:40.100,37.3527213500,-121.9157727200,20.0420,554860.632000,37.3527214000,-121.9157728000,19.9690
1787575494.720,2026-08-24 17:44:54,2021-06-19 10:07:40.200,37.3527214000,-121.9157725800,20.0880,554860.737000,37.3527214000,-121.9157728000,19.9680
1787575494.821,2026-08-24 17:44:54,2021-06-19 10:07:40.300,37.3527212900,-121.9157725200,20.1830,554860.837000,37.3527214000,-121.9157728000,19.9670
1787575494.922,2026-08-24 17:44:54,2021-06-19 10:07:40.500,37.3527216800,-121.9157729200,20.0060,554860.937000,37.3527214000,-121.9157728000,19.9680
1787575495.022,2026-08-24 17:44:55,2021-06-19 10:07:40.600,37.3527217100,-121.9157726900,20.0310,554861.037000,37.3527214000,-121.9157728000,19.9610
1787575495.123,2026-08-24 17:44:55,2021-06-19 10:07:40.700,37.3527219400,-121.9157725200,20.1230,554861.137000,37.3527215000,-121.9157728000,19.9610
1787575495.223,2026-08-24 17:44:55,2021-06-19 10:07:40.800,37.3527218800,-121.9157727800,20.1930,554861.237000,37.3527215000,-121.9157728000,19.9580
1787575495.324,2026-08-24 17:44:55,2021-06-19 10:07:40.900,37.3527217900,-121.9157727200,20.0750,554861.342000,37.3527215000,-121.9157728000,19.9570
1787575495.425,2026-08-24 17:44:55,2021-06-19 10:07:41.000,37.3527219100,-121.9157728600,19.8910,554861.442000,37.3527215000,-121.9157728000,19.9610
1787575495.526,2026-08-24 17:44:55,2021-06-19 10:07:41.100,37.3527216200,-121.9157729000,19.9370,554861.542000,37.3527215000,-121.9157728000,19.9590
1787575495.633,2026-08-24 17:44:55,2021-06-19 10:07:41.200,37.3527217900,-121.9157727000,20.0570,554861.652000,37.3527214000,-121.9157728000,19.9610
1787575495.734,2026-08-24 17:44:55,2021-06-19 10:07:41.300,37.3527218600,-121.9157726600,20.1130,554861.752000,37.3527215000,-121.9157727000,19.9650
1787575495.835,2026-08-24 17:44:55,2021-06-19 10:07:41.400,37.3527219100,-121.9157726100,19.9790,554861.852000,37.3527215000,-121.9157727000,19.9690
1787575495.935,2026-08-24 17:44:55,2021-06-19 10:07:41.500,37.3527217500,-121.9157728000,19.8640,554861.952000,37.3527215000,-121.9157727000,19.9740
1787575496.036,2026-08-24 17:44:56,2021-06-19 10:07:41.600,37.3527216200,-121.9157727400,19.8450,554862.052000,37.3527215000,-121.9157727000,19.9710
1787575496.137,2026-08-24 17:44:56,2021-06-19 10:07:41.700,37.3527216900,-121.9157727100,19.9360,554862.152000,37.3527215000,-121.9157727000,19.9730
1787575496.238,2026-08-24 17:44:56,2021-06-19 10:07:41.800,37.3527214000,-121.9157728100,19.9580,554862.253000,37.3527215000,-121.9157727000,19.9700
1787575496.338,2026-08-24 17:44:56,2021-06-19 10:07:41.900,37.3527212000,-121.9157726500,19.8810,554862.353000,37.3527215000,-121.9157727000,19.9640
1787575496.439,2026-08-24 17:44:56,2021-06-19 10:07:42.000,37.3527211800,-121.9157728200,19.7930,554862.453000,37.3527215000,-121.9157727000,19.9690
1787575496.540,2026-08-24 17:44:56,2021-06-19 10:07:42.100,37.3527212600,-121.9157728800,19.9310,554862.558000,37.3527215000,-121.9157727000,19.9770
1787575496.640,2026-08-24 17:44:56,2021-06-19 10:07:42.200,37.3527213600,-121.9157727600,20.1030,554862.658000,37.3527215000,-121.9157727000,19.9720
1787575496.741,2026-08-24 17:44:56,2021-06-19 10:07:42.300,37.3527211800,-121.9157726400,20.0170,554862.758000,37.3527215000,-121.9157727000,19.9750
1787575496.842,2026-08-24 17:44:56,2021-06-19 10:07:42.400,37.3527210700,-121.9157726400,19.9600,554862.858000,37.3527214000,-121.9157727000,19.9760
1787575496.943,2026-08-24 17:44:56,2021-06-19 10:07:42.500,37.3527212200,-121.9157728300,19.9000,554862.958000,37.3527215000,-121.9157727000,19.9850
1787575497.043,2026-08-24 17:44:57,2021-06-19 10:07:42.600,37.3527214000,-121.9157729700,20.0180,554863.063000,37.3527215000,-121.9157727000,19.9850
1787575497.144,2026-08-24 17:44:57,2021-06-19 10:07:42.700,37.3527214900,-121.9157725300,20.1740,554863.163000,37.3527214000,-121.9157727000,19.9820
1787575497.245,2026-08-24 17:44:57,2021-06-19 10:07:42.800,37.3527211400,-121.9157725800,20.0900,554863.263000,37.3527214000,-121.9157727000,19.9790
1787575497.345,2026-08-24 17:44:57,2021-06-19 10:07:42.900,37.3527209700,-121.9157724800,20.0520,554863.363000,37.3527214000,-121.9157727000,19.9810
1787575497.446,2026-08-24 17:44:57,2021-06-19 10:07:43.000,37.3527212200,-121.9157727300,19.9810,554863.463000,37.3527215000,-121.9157726000,19.9800
1787575497.546,2026-08-24 17:44:57,2021-06-19 10:07:43.100,37.3527210500,-121.9157728100,20.0900,554863.563000,37.3527215000,-121.9157727000,19.9770
1787575497.647,2026-08-24 17:44:57,2021-06-19 10:07:43.200,37.3527211100,-121.9157725800,20.2490,554863.663000,37.3527215000,-121.9157727000,19.9760
1787575497.748,2026-08-24 17:44:57,2021-06-19 10:07:43.300,37.3527208600,-121.9157725600,20.1390,554863.763000,37.3527215000,-121.9157727000,19.9800
1787575497.848,2026-08-24 17:44:57,2021-06-19 10:07:43.400,37.3527208000,-121.9157725700,20.0740,554863.863000,37.3527216000,-121.9157727000,19.9870
1787575497.949,2026-08-24 17:44:57,2021-06-19 10:07:43.500,37.3527212300,-121.9157728600,20.0970,554863.963000,37.3527216000,-121.9157727000,19.9890
1787575498.050,2026-08-24 17:44:58,2021-06-19 10:07:43.600,37.3527213100,-121.9157727700,20.1630,554864.068000,37.3527216000,-121.9157727000,19.9880
1787575498.151,2026-08-24 17:44:58,2021-06-19 10:07:43.700,37.3527213300,-121.9157723100,20.3400,554864.168000,37.3527215000,-121.9157728000,19.9870
1787575498.252,2026-08-24 17:44:58,2021-06-19 10:07:43.800,37.3527211400,-121.9157724300,20.2530,554864.268000,37.3527216000,-121.9157727000,19.9900
1787575498.352,2026-08-24 17:44:58,2021-06-19 10:07:43.900,37.3527211800,-121.9157726300,20.2340,554864.368000,37.3527216000,-121.9157727000,20.0000
1787575498.453,2026-08-24 17:44:58,2021-06-19 10:07:44.000,37.3527214800,-121.9157727700,20.1880,554864.468000,37.3527216000,-121.9157727000,20.0060
1787575498.554,2026-08-24 17:44:58,2021-06-19 10:07:44.100,37.3527213100,-121.9157726000,20.3320,554864.573000,37.3527216000,-121.9157727000,20.0050
1787575498.655,2026-08-24 17:44:58,2021-06-19 10:07:44.200,37.3527211300,-121.9157725500,20.4420,554864.673000,37.3527217000,-121.9157728000,20.0060
1787575498.755,2026-08-24 17:44:58,2021-06-19 10:07:44.300,37.3527208200,-121.9157724500,20.3540,554864.768000,37.3527217000,-121.9157728000,20.0060
1787575498.856,2026-08-24 17:44:58,2021-06-19 10:07:44.400,37.3527209100,-121.9157726000,20.2930,554864.873000,37.3527216000,-121.9157728000,20.0060
1787575498.957,2026-08-24 17:44:58,2021-06-19 10:07:44.500,37.3527208800,-121.9157726600,20.2040,554864.973000,37.3527216000,-121.9157728000,20.0060
1787575499.058,2026-08-24 17:44:59,2021-06-19 10:07:44.600,37.3527209200,-121.9157726900,20.2570,554865.073000,37.3527216000,-121.9157727000,20.0010
1787575499.159,2026-08-24 17:44:59,2021-06-19 10:07:44.700,37.3527208100,-121.9157724400,20.2610,554865.173000,37.3527216000,-121.9157727000,20.0010
1787575499.260,2026-08-24 17:44:59,2021-06-19 10:07:44.800,37.3527206300,-121.9157726500,20.1280,554865.273000,37.3527215000,-121.9157727000,20.0040
1787575499.360,2026-08-24 17:44:59,2021-06-19 10:07:44.900,37.3527206100,-121.9157729100,20.0710,554865.373000,37.3527215000,-121.9157727000,20.0060
1787575499.461,2026-08-24 17:44:59,2021-06-19 10:07:45.000,37.3527206800,-121.9157727900,19.9720,554865.478000,37.3527215000,-121.9157728000,19.9970
1787575499.562,2026-08-24 17:44:59,2021-06-19 10:07:45.100,37.3527204400,-121.9157727700,20.0590,554865.578000,37.3527215000,-121.9157727000,20.0020
1787575499.663,2026-08-24 17:44:59,2021-06-19 10:07:45.200,37.3527203800,-121.9157727600,20.2070,554865.679000,37.3527215000,-121.9157727000,20.0040
1787575499.764,2026-08-24 17:44:59,2021-06-19 10:07:45.300,37.3527203100,-121.9157729200,20.1380,554865.784000,37.3527216000,-121.9157727000,20.0020
1787575499.864,2026-08-24 17:44:59,2021-06-19 10:07:45.400,37.3527201300,-121.9157728900,20.0670,554865.879000,37.3527214000,-121.9157727000,20.0040
1787575499.965,2026-08-24 17:44:59,2021-06-19 10:07:45.500,37.3527201800,-121.9157729400,19.9880,554865.979000,37.3527214000,-121.9157727000,19.9960
1787575500.065,2026-08-24 17:45:00,2021-06-19 10:07:45.600,37.3527203600,-121.9157729200,20.1030,554866.084000,37.3527214000,-121.9157727000,19.9970
1787575500.166,2026-08-24 17:45:00,2021-06-19 10:07:45.700,37.3527205700,-121.9157727300,20.1880,554866.184000,37.3527214000,-121.9157727000,19.9950
1787575500.267,2026-08-24 17:45:00,2021-06-19 10:07:45.800,37.3527202800,-121.9157728500,20.0690,554866.284000,37.3527214000,-121.9157727000,19.9990
1787575500.368,2026-08-24 17:45:00,2021-06-19 10:07:45.900,37.3527201300,-121.9157729500,19.9480,554866.389000,37.3527214000,-121.9157727000,19.9970
1787575500.469,2026-08-24 17:45:00,2021-06-19 10:07:46.000,37.3527202000,-121.9157730100,19.8550,554866.484000,37.3527214000,-121.9157727000,19.9990
1787575500.570,2026-08-24 17:45:00,2021-06-19 10:07:46.100,37.3527202700,-121.9157729700,19.8940,554866.584000,37.3527214000,-121.9157726000,19.9990
1787575500.671,2026-08-24 17:45:00,2021-06-19 10:07:46.200,37.3527204100,-121.9157727200,20.0450,554866.689000,37.3527214000,-121.9157727000,20.0000
1787575500.771,2026-08-24 17:45:00,2021-06-19 10:07:46.300,37.3527203900,-121.9157729000,19.8920,554866.789000,37.3527214000,-121.9157727000,19.9980
1787575500.872,2026-08-24 17:45:00,2021-06-19 10:07:46.400,37.3527201900,-121.9157730700,19.7690,554866.889000,37.3527214000,-121.9157727000,19.9940
1787575500.972,2026-08-24 17:45:00,2021-06-19 10:07:46.500,37.3527204000,-121.9157731100,19.6630,554866.989000,37.3527214000,-121.9157727000,19.9850
1787575501.073,2026-08-24 17:45:01,2021-06-19 10:07:46.600,37.3527205300,-121.9157733200,19.7580,554867.089000,37.3527214000,-121.9157727000,19.9860
1787575501.174,2026-08-24 17:45:01,2021-06-19 10:07:46.700,37.3527207200,-121.9157731500,19.8540,554867.194000,37.3527214000,-121.9157727000,19.9790
1787575501.274,2026-08-24 17:45:01,2021-06-19 10:07:46.800,37.3527205000,-121.9157730200,19.7310,554867.294000,37.3527214000,-121.9157727000,19.9730
1787575501.375,2026-08-24 17:45:01,2021-06-19 10:07:46.900,37.3527203900,-121.9157731800,19.7390,554867.394000,37.3527214000,-121.9157727000,19.9750
1787575501.476,2026-08-24 17:45:01,2021-06-19 10:07:47.000,37.3527203800,-121.9157732700,19.6890,554867.494000,37.3527213000,-121.9157727000,19.9740
1787575501.577,2026-08-24 17:45:01,2021-06-19 10:07:47.100,37.3527207600,-121.9157733900,19.7620,554867.599000,37.3527214000,-121.9157727000,19.9680
1787575501.678,2026-08-24 17:45:01,2021-06-19 10:07:47.200,37.3527205900,-121.9157731200,19.9130,554867.694000,37.3527214000,-121.9157727000,19.9640
